ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X
indicator,sma,ema,rsi,macd,bollinger_bands,stochastic,adx,sma,ema,rsi,macd,bollinger_bands,stochastic,adx
Datetime,,,,,,,,,,,,,,
2026-02-11 23:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,1,1,0,-1,Strong Trend
2026-02-12 00:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-12 01:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-12 02:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-12 03:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-12 04:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-12 05:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-12 06:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-12 07:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Developing Trend
2026-02-12 08:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Developing Trend
2026-02-12 09:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Developing Trend
2026-02-12 10:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Developing Trend
2026-02-12 11:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,1,Developing Trend
2026-02-12 12:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Developing Trend
2026-02-12 13:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,-1,-1,0,1,0,-1,sideways
2026-02-12 14:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,-1,-1,0,1,0,-1,sideways
2026-02-12 15:30:00+00:00,-1,-1,0,1,0,-1,Developing Trend,-1,-1,0,1,0,1,sideways
2026-02-12 16:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,-1,-1,0,1,0,1,sideways
2026-02-12 17:30:00+00:00,-1,-1,0,1,0,-1,Developing Trend,1,1,0,1,-1,1,sideways
2026-02-12 18:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,1,1,0,1,0,-1,sideways
2026-02-12 19:30:00+00:00,1,-1,0,1,0,1,Developing Trend,1,-1,0,1,0,-1,sideways
2026-02-12 20:30:00+00:00,1,1,0,1,0,1,Developing Trend,1,-1,0,1,0,-1,sideways
2026-02-12 21:30:00+00:00,1,-1,0,1,0,-1,Developing Trend,1,-1,0,1,0,-1,sideways
2026-02-12 22:30:00+00:00,1,-1,0,1,0,-1,Developing Trend,1,-1,0,1,0,1,sideways
2026-02-12 23:30:00+00:00,1,-1,0,-1,0,-1,Developing Trend,1,-1,0,1,0,1,sideways
2026-02-13 00:30:00+00:00,1,-1,0,-1,0,1,Strong Trend,1,-1,0,1,0,1,sideways
2026-02-13 01:30:00+00:00,1,-1,0,-1,0,1,Strong Trend,1,-1,0,-1,0,-1,sideways
2026-02-13 02:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,-1,sideways
2026-02-13 03:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,-1,0,-1,0,-1,sideways
2026-02-13 04:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,-1,0,-1,0,1,sideways
2026-02-13 05:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,-1,-1,0,-1,0,1,sideways
2026-02-13 06:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,-1,0,1,0,1,sideways
2026-02-13 07:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,-1,-1,0,1,0,1,sideways
2026-02-13 08:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,-1,-1,0,1,0,-1,sideways
2026-02-13 09:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,1,0,1,0,1,sideways
2026-02-13 10:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,1,0,1,0,1,sideways
2026-02-13 11:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,0,1,0,1,sideways
2026-02-13 12:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 13:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,1,sideways
2026-02-13 14:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 15:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 16:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 17:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 18:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,1,0,-1,sideways
2026-02-13 19:30:00+00:00,-1,-1,0,1,0,-1,Developing Trend,1,1,0,-1,0,-1,sideways
2026-02-13 20:30:00+00:00,-1,-1,0,-1,1,-1,Developing Trend,1,1,0,-1,0,1,sideways
2026-02-13 21:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,1,-1,0,-1,0,-1,sideways
2026-02-13 22:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,1,-1,0,-1,0,-1,sideways
2026-02-13 23:30:00+00:00,1,1,0,1,0,-1,Developing Trend,-1,-1,0,-1,0,1,sideways
2026-02-14 00:30:00+00:00,1,1,0,1,0,-1,sideways,-1,-1,0,-1,0,-1,sideways
2026-02-14 01:30:00+00:00,1,1,0,1,0,1,sideways,-1,-1,0,-1,0,-1,sideways
2026-02-14 02:30:00+00:00,1,1,0,1,0,-1,sideways,-1,-1,0,-1,0,-1,sideways
